year,month,date,prefectureNameJ,prefectureNameE,testedPositive,peopleTested,hospitalized,serious,discharged,deaths,effectiveReproductionNumber
2021,2,25,福岡県,Fukuoka,17916,436043.0,814.0,23,16821.0,281,0.81
2021,2,25,佐賀県,Saga,1044,27597.0,50.0,0,1006.0,8,9.82
2021,2,25,長崎県,Nagasaki,1609,66646.0,37.0,1,1536.0,36,1.07
2021,2,25,熊本県,Kumamoto,3438,56645.0,48.0,6,3320.0,72,0.36
2021,2,25,大分県,Oita,1289,78366.0,40.0,0,1228.0,21,0.59
2021,2,25,宮崎県,Miyazaki,1951,24708.0,27.0,0,1896.0,21,0.45
2021,2,25,鹿児島県,Kagoshima,1758,67053.0,55.0,2,1703.0,26,0.4
2021,2,25,沖縄県,Okinawa,8136,144079.0,274.0,1,7753.0,114,0.9
2021,2,26,北海道,Hokkaido,19023,377430.0,645.0,3,17747.0,675,0.98
2021,2,26,青森県,Aomori,816,17347.0,27.0,1,769.0,20,0.34
2021,2,26,岩手県,Iwate,553,24786.0,17.0,0,506.0,30,0.24
2021,2,26,宮城県,Miyagi,3585,67528.0,82.0,3,3478.0,25,1.26
2021,2,26,秋田県,Akita,269,7032.0,3.0,0,260.0,6,
2021,2,26,山形県,Yamagata,542,17479.0,15.0,0,512.0,15,0.88
2021,2,26,福島県,Fukushima,1919,110131.0,102.0,10,1747.0,70,1.04
2021,2,26,茨城県,Ibaraki,5710,24868.0,352.0,8,5252.0,106,1.11
2021,2,26,栃木県,Tochigi,4078,124210.0,142.0,5,3870.0,66,0.92
2021,2,26,群馬県,Gunma,4459,91472.0,159.0,4,4216.0,84,0.81
2021,2,26,埼玉県,Saitama,29132,545020.0,1519.0,39,27066.0,547,0.77
2021,2,26,千葉県,Chiba,26112,402857.0,1768.0,23,23900.0,444,0.93
2021,2,26,東京都,Tokyo,111010,1537183.0,3344.0,70,106311.0,1355,0.81
2021,2,26,神奈川県,Kanagawa,44607,603619.0,1061.0,24,42871.0,675,0.96
2021,2,26,新潟県,Niigata,1070,43685.0,89.0,1,966.0,15,1.14
2021,2,26,富山県,Toyama,905,36107.0,19.0,2,859.0,27,0.8
2021,2,26,石川県,Ishikawa,1841,50551.0,161.0,7,1649.0,62,0.74
2021,2,26,福井県,Fukui,544,31739.0,9.0,0,510.0,25,0.25
2021,2,26,山梨県,Yamanashi,939,25903.0,10.0,1,914.0,16,0.46
2021,2,26,長野県,Nagano,2363,97594.0,16.0,0,2338.0,41,1.0
2021,2,26,岐阜県,Gifu,4711,132933.0,154.0,7,4448.0,109,0.64
2021,2,26,静岡県,Shizuoka,5100,187116.0,226.0,0,4781.0,93,0.92
2021,2,26,愛知県,Aichi,25737,389359.0,698.0,31,24524.0,515,0.77
2021,2,26,三重県,Mie,2509,63656.0,139.0,8,2395.0,53,0.74
2021,2,26,滋賀県,Shiga,2444,72561.0,134.0,7,2265.0,45,1.15
2021,2,26,京都府,Kyoto,9046,154708.0,329.0,2,8578.0,154,0.65
2021,2,26,大阪府,Osaka,47000,777365.0,1088.0,92,44384.0,1112,0.85
2021,2,26,兵庫県,Hyogo,17921,246654.0,269.0,42,16938.0,530,0.67
2021,2,26,奈良県,Nara,3353,81493.0,95.0,5,3213.0,45,0.44
2021,2,26,和歌山県,Wakayama,1161,24414.0,10.0,3,1109.0,18,0.28
2021,2,26,鳥取県,Tottori,210,40441.0,1.0,0,202.0,2,inf
2021,2,26,島根県,Shimane,284,15625.0,6.0,0,278.0,0,2.19
2021,2,26,岡山県,Okayama,2478,66389.0,53.0,2,2389.0,32,0.81
2021,2,26,広島県,Hiroshima,5019,151415.0,45.0,5,4860.0,102,0.52
2021,2,26,山口県,Yamaguchi,1377,58758.0,59.0,0,1280.0,38,0.73
2021,2,26,徳島県,Tokushima,450,26160.0,32.0,2,402.0,16,0.29
2021,2,26,香川県,Kagawa,750,44326.0,29.0,1,703.0,18,1.18
2021,2,26,愛媛県,Ehime,1061,32480.0,41.0,1,997.0,23,1.09
2021,2,26,高知県,Kochi,884,7091.0,1.0,1,866.0,17,0.0
2021,2,26,福岡県,Fukuoka,17955,438701.0,774.0,20,16898.0,283,0.71
2021,2,26,佐賀県,Saga,1052,27821.0,58.0,0,1006.0,8,10.81
2021,2,26,長崎県,Nagasaki,1609,66997.0,36.0,1,1537.0,36,1.58
2021,2,26,熊本県,Kumamoto,3439,56710.0,44.0,5,3324.0,72,0.36
2021,2,26,大分県,Oita,1289,79034.0,38.0,0,1230.0,21,0.43
2021,2,26,宮崎県,Miyazaki,1951,24715.0,27.0,1,1896.0,21,0.33
2021,2,26,鹿児島県,Kagoshima,1758,67228.0,39.0,2,1719.0,26,0.51
2021,2,26,沖縄県,Okinawa,8159,144617.0,272.0,1,7774.0,118,1.2
2021,2,27,北海道,Hokkaido,19066,379662.0,601.0,3,17814.0,675,1.01
2021,2,27,青森県,Aomori,816,17347.0,27.0,1,769.0,20,0.49
2021,2,27,岩手県,Iwate,554,26654.0,14.0,0,510.0,30,0.08
2021,2,27,宮城県,Miyagi,3597,68100.0,92.0,3,3480.0,25,0.87
2021,2,27,秋田県,Akita,269,7032.0,3.0,0,260.0,6,
2021,2,27,山形県,Yamagata,543,17479.0,15.0,0,513.0,15,1.14
2021,2,27,福島県,Fukushima,1919,110131.0,102.0,10,1747.0,70,1.03
2021,2,27,茨城県,Ibaraki,5740,24868.0,345.0,8,5289.0,106,1.01
2021,2,27,栃木県,Tochigi,4090,125003.0,145.0,4,3879.0,66,0.88
2021,2,27,群馬県,Gunma,4491,91472.0,179.0,4,4228.0,84,1.08
2021,2,27,埼玉県,Saitama,29250,547979.0,1555.0,37,27169.0,558,0.79
2021,2,27,千葉県,Chiba,26263,404527.0,1841.0,24,23972.0,450,0.93
2021,2,27,東京都,Tokyo,111347,1542694.0,3342.0,68,106635.0,1370,0.82
2021,2,27,神奈川県,Kanagawa,44768,605539.0,1038.0,24,43051.0,679,0.96
2021,2,27,新潟県,Niigata,1076,44330.0,90.0,1,971.0,15,1.46
2021,2,27,富山県,Toyama,905,36107.0,17.0,2,860.0,28,0.85
2021,2,27,石川県,Ishikawa,1845,51120.0,149.0,7,1663.0,62,0.63
2021,2,27,福井県,Fukui,545,31810.0,5.0,0,515.0,25,0.37
2021,2,27,山梨県,Yamanashi,939,25903.0,10.0,1,914.0,16,0.46
2021,2,27,長野県,Nagano,2364,97594.0,17.0,0,2338.0,41,0.58
2021,2,27,岐阜県,Gifu,4714,134077.0,149.0,7,4456.0,109,0.68
2021,2,27,静岡県,Shizuoka,5126,187116.0,209.0,0,4824.0,93,0.91
2021,2,27,愛知県,Aichi,25777,389359.0,659.0,33,24601.0,517,0.76
2021,2,27,三重県,Mie,2521,63656.0,138.0,8,2408.0,53,0.74
2021,2,27,滋賀県,Shiga,2462,72807.0,144.0,6,2272.0,46,1.15
2021,2,27,京都府,Kyoto,9046,154708.0,329.0,2,8578.0,154,0.65
2021,2,27,大阪府,Osaka,47069,783335.0,1051.0,90,44490.0,1115,0.86
2021,2,27,兵庫県,Hyogo,17942,247844.0,270.0,41,16995.0,530,0.63
2021,2,27,奈良県,Nara,3356,81493.0,79.0,5,3232.0,45,0.45
2021,2,27,和歌山県,Wakayama,1162,24457.0,11.0,3,1109.0,18,0.3
2021,2,27,鳥取県,Tottori,210,40638.0,3.0,0,202.0,2,1.64
2021,2,27,島根県,Shimane,284,15625.0,6.0,0,278.0,0,2.19
2021,2,27,岡山県,Okayama,2479,66389.0,53.0,2,2389.0,32,0.82
2021,2,27,広島県,Hiroshima,5022,151415.0,41.0,5,4871.0,102,0.58
2021,2,27,山口県,Yamaguchi,1380,58758.0,55.0,0,1287.0,38,0.9
2021,2,27,徳島県,Tokushima,450,26373.0,27.0,2,407.0,16,0.23
2021,2,27,香川県,Kagawa,752,44331.0,29.0,1,705.0,18,0.81
2021,2,27,愛媛県,Ehime,1062,32499.0,41.0,1,998.0,23,0.88
2021,2,27,高知県,Kochi,884,7091.0,1.0,1,866.0,17,0.0
2021,2,27,福岡県,Fukuoka,18007,440851.0,767.0,19,16954.0,286,0.73
2021,2,27,佐賀県,Saga,1054,27986.0,59.0,0,1007.0,8,3.4
2021,2,27,長崎県,Nagasaki,1610,67208.0,35.0,1,1539.0,36,1.64
2021,2,27,熊本県,Kumamoto,3439,56763.0,44.0,5,3328.0,72,0.36
2021,2,27,大分県,Oita,1291,79486.0,33.0,0,1237.0,21,0.49
2021,2,27,宮崎県,Miyazaki,1951,24715.0,25.0,1,1896.0,21,0.33
2021,2,27,鹿児島県,Kagoshima,1761,67412.0,35.0,2,1723.0,26,0.7
2021,2,27,沖縄県,Okinawa,8178,144852.0,262.0,1,7802.0,119,0.98
2021,2,28,北海道,Hokkaido,19093,381062.0,577.0,3,17867.0,677,0.9
2021,2,28,青森県,Aomori,816,17347.0,27.0,1,769.0,20,0.67
2021,2,28,岩手県,Iwate,554,26654.0,14.0,0,510.0,30,0.08
2021,2,28,宮城県,Miyagi,3612,68128.0,104.0,3,3483.0,25,0.86
2021,2,28,秋田県,Akita,269,7032.0,3.0,0,260.0,6,
2021,2,28,山形県,Yamagata,543,17488.0,14.0,0,514.0,15,1.64
2021,2,28,福島県,Fukushima,1947,112232.0,112.0,10,1764.0,71,1.6
2021,2,28,茨城県,Ibaraki,5755,24868.0,331.0,9,5315.0,109,0.87
2021,2,28,栃木県,Tochigi,4093,125100.0,133.0,4,3894.0,66,0.81
2021,2,28,群馬県,Gunma,4502,91472.0,178.0,3,4240.0,84,1.11
2021,2,28,埼玉県,Saitama,29347,549118.0,1458.0,38,27326.0,563,0.83
2021,2,28,千葉県,Chiba,26395,405008.0,1699.0,25,24243.0,453,0.87
2021,2,28,東京都,Tokyo,111676,1545036.0,3374.0,67,106926.0,1376,0.86
2021,2,28,神奈川県,Kanagawa,44899,606550.0,1075.0,27,43144.0,680,0.99
2021,2,28,新潟県,Niigata,1080,44544.0,88.0,1,977.0,15,1.51
2021,2,28,富山県,Toyama,905,36107.0,17.0,2,860.0,28,0.72
2021,2,28,石川県,Ishikawa,1851,51318.0,143.0,7,1673.0,62,0.65
2021,2,28,福井県,Fukui,545,31854.0,4.0,0,516.0,25,0.37
2021,2,28,山梨県,Yamanashi,939,25903.0,10.0,1,914.0,16,0.46
2021,2,28,長野県,Nagano,2364,97594.0,17.0,0,2338.0,41,0.58
2021,2,28,岐阜県,Gifu,4722,134083.0,148.0,7,4464.0,110,0.72
2021,2,28,静岡県,Shizuoka,5141,187116.0,214.0,0,4834.0,93,0.91
2021,2,28,愛知県,Aichi,25830,389359.0,657.0,31,24655.0,518,0.79
2021,2,28,三重県,Mie,2528,63656.0,139.0,8,2414.0,53,0.69
2021,2,28,滋賀県,Shiga,2467,72992.0,138.0,5,2283.0,46,1.15
2021,2,28,京都府,Kyoto,9046,154708.0,329.0,2,8578.0,154,0.65
2021,2,28,大阪府,Osaka,47123,787744.0,1051.0,90,44543.0,1117,0.89
2021,2,28,兵庫県,Hyogo,17968,248574.0,253.0,41,17055.0,530,0.65
2021,2,28,奈良県,Nara,3358,81493.0,70.0,5,3242.0,46,0.47
2021,2,28,和歌山県,Wakayama,1163,24494.0,12.0,3,1109.0,18,0.46
2021,2,28,鳥取県,Tottori,210,40661.0,3.0,0,202.0,2,1.64
2021,2,28,島根県,Shimane,284,15625.0,5.0,0,279.0,0,2.19
2021,2,28,岡山県,Okayama,2484,66389.0,53.0,2,2389.0,32,0.9
2021,2,28,広島県,Hiroshima,5022,157847.0,37.0,5,4875.0,102,0.57
2021,2,28,山口県,Yamaguchi,1382,58758.0,56.0,0,1288.0,38,0.9
2021,2,28,徳島県,Tokushima,452,26408.0,28.0,2,408.0,16,0.36
2021,2,28,香川県,Kagawa,753,44733.0,28.0,1,707.0,18,0.63
2021,2,28,愛媛県,Ehime,1063,32518.0,39.0,1,1001.0,23,0.71
2021,2,28,高知県,Kochi,884,7091.0,1.0,1,866.0,17,0.0
2021,2,28,福岡県,Fukuoka,18038,441889.0,711.0,21,17040.0,287,0.65
2021,2,28,佐賀県,Saga,1057,28057.0,60.0,0,1009.0,8,2.0
2021,2,28,長崎県,Nagasaki,1612,67315.0,36.0,1,1540.0,36,1.76
2021,2,28,熊本県,Kumamoto,3439,56787.0,44.0,5,3330.0,72,0.36
2021,2,28,大分県,Oita,1293,79520.0,33.0,0,1239.0,21,0.47
2021,2,28,宮崎県,Miyazaki,1951,24715.0,24.0,1,1896.0,21,0.33
2021,2,28,鹿児島県,Kagoshima,1761,67412.0,35.0,2,1726.0,26,0.82
2021,2,28,沖縄県,Okinawa,8193,144904.0,267.0,1,7812.0,119,1.13
2021,3,1,北海道,Hokkaido,19122,382054.0,549.0,3,17900.0,679,0.97
2021,3,1,青森県,Aomori,816,17492.0,25.0,1,771.0,20,0.75
2021,3,1,岩手県,Iwate,554,26838.0,8.0,0,516.0,30,0.09
2021,3,1,宮城県,Miyagi,3626,68312.0,104.0,3,3497.0,25,1.12
2021,3,1,秋田県,Akita,269,7093.0,2.0,0,261.0,6,
2021,3,1,山形県,Yamagata,543,27496.0,14.0,0,514.0,15,1.64
2021,3,1,福島県,Fukushima,1962,113458.0,120.0,8,1771.0,71,1.73
2021,3,1,茨城県,Ibaraki,5808,24917.0,363.0,7,5335.0,110,1.03
2021,3,1,栃木県,Tochigi,4101,126390.0,127.0,3,3908.0,66,0.98
2021,3,1,群馬県,Gunma,4517,92574.0,184.0,3,4249.0,84,1.25
2021,3,1,埼玉県,Saitama,29408,552412.0,1193.0,38,27645.0,570,0.79
2021,3,1,千葉県,Chiba,26522,407684.0,1632.0,25,24434.0,456,0.92
2021,3,1,東京都,Tokyo,111797,1553186.0,3091.0,61,107311.0,1395,0.87
2021,3,1,神奈川県,Kanagawa,44951,611717.0,1055.0,27,43215.0,681,0.93
2021,3,1,新潟県,Niigata,1085,45074.0,85.0,1,985.0,15,1.76
2021,3,1,富山県,Toyama,905,36457.0,13.0,1,864.0,28,0.24
2021,3,1,石川県,Ishikawa,1857,51468.0,131.0,5,1686.0,62,0.68
2021,3,1,福井県,Fukui,545,31859.0,4.0,0,516.0,25,0.37
2021,3,1,山梨県,Yamanashi,939,25903.0,6.0,0,916.0,17,0.67
2021,3,1,長野県,Nagano,2364,99025.0,12.0,0,2343.0,41,0.65
2021,3,1,岐阜県,Gifu,4732,134106.0,143.0,7,4478.0,111,0.75
2021,3,1,静岡県,Shizuoka,5151,190141.0,196.0,0,4862.0,93,0.89
2021,3,1,愛知県,Aichi,25861,394175.0,653.0,31,24690.0,518,0.85
2021,3,1,三重県,Mie,2532,63656.0,135.0,7,2422.0,53,0.69
2021,3,1,滋賀県,Shiga,2470,73532.0,127.0,5,2296.0,47,0.99
2021,3,1,京都府,Kyoto,9064,156063.0,294.0,2,8629.0,156,0.58
2021,3,1,大阪府,Osaka,47179,792868.0,1072.0,87,44575.0,1119,0.82
2021,3,1,兵庫県,Hyogo,17989,250215.0,244.0,41,17081.0,534,0.7
2021,3,1,奈良県,Nara,3365,82265.0,65.0,5,3253.0,47,0.53
2021,3,1,和歌山県,Wakayama,1164,24512.0,9.0,2,1113.0,18,0.71
2021,3,1,鳥取県,Tottori,210,41147.0,3.0,0,202.0,2,1.64
2021,3,1,島根県,Shimane,284,15625.0,5.0,0,279.0,0,2.19
2021,3,1,岡山県,Okayama,2486,66389.0,53.0,2,2389.0,32,0.82
2021,3,1,広島県,Hiroshima,5024,157847.0,37.0,5,4877.0,102,0.61
2021,3,1,山口県,Yamaguchi,1382,58758.0,51.0,0,1292.0,39,1.0
2021,3,1,徳島県,Tokushima,452,26509.0,25.0,2,411.0,16,0.42
2021,3,1,香川県,Kagawa,753,44749.0,24.0,1,711.0,18,0.55
2021,3,1,愛媛県,Ehime,1064,32534.0,37.0,1,1004.0,23,0.63
2021,3,1,高知県,Kochi,884,7091.0,1.0,0,866.0,17,0.0
2021,3,1,福岡県,Fukuoka,18061,443044.0,608.0,20,17162.0,291,0.67
2021,3,1,佐賀県,Saga,1063,28108.0,65.0,0,1010.0,8,1.69
2021,3,1,長崎県,Nagasaki,1612,67422.0,35.0,1,1541.0,36,0.47
2021,3,1,熊本県,Kumamoto,3444,56810.0,37.0,4,3334.0,72,0.41
2021,3,1,大分県,Oita,1293,79576.0,32.0,0,1240.0,21,0.43
2021,3,1,宮崎県,Miyazaki,1951,24716.0,23.0,1,1896.0,21,0.57
2021,3,1,鹿児島県,Kagoshima,1761,67604.0,34.0,2,1727.0,26,0.75
2021,3,1,沖縄県,Okinawa,8200,145625.0,269.0,1,7817.0,119,1.06
2021,3,2,北海道,Hokkaido,19151,383402.0,543.0,4,17944.0,684,0.83
2021,3,2,青森県,Aomori,817,17538.0,26.0,1,771.0,20,1.23
2021,3,2,岩手県,Iwate,554,26980.0,7.0,0,517.0,30,0.11
2021,3,2,宮城県,Miyagi,3644,69021.0,103.0,3,3516.0,25,1.26
2021,3,2,秋田県,Akita,269,7093.0,1.0,0,262.0,6,
2021,3,2,山形県,Yamagata,543,27509.0,13.0,0,515.0,15,1.64
2021,3,2,福島県,Fukushima,1969,114201.0,121.0,10,1777.0,71,1.61
2021,3,2,茨城県,Ibaraki,5826,24927.0,338.0,6,5374.0,114,1.05
2021,3,2,栃木県,Tochigi,4113,126997.0,129.0,1,3917.0,67,0.98
2021,3,2,群馬県,Gunma,4528,93316.0,183.0,3,4260.0,85,1.13
2021,3,2,埼玉県,Saitama,29509,556745.0,1223.0,40,27705.0,581,0.8
2021,3,2,千葉県,Chiba,26609,412934.0,1518.0,28,24630.0,461,0.95
2021,3,2,東京都,Tokyo,112029,1562389.0,3083.0,54,107546.0,1400,0.87
2021,3,2,神奈川県,Kanagawa,45035,615965.0,1007.0,28,43345.0,683,0.95
2021,3,2,新潟県,Niigata,1091,45331.0,80.0,1,996.0,15,1.44
2021,3,2,富山県,Toyama,905,36568.0,10.0,1,867.0,28,0.3
2021,3,2,石川県,Ishikawa,1862,52013.0,120.0,6,1700.0,62,0.63
2021,3,2,福井県,Fukui,545,32299.0,4.0,0,516.0,25,0.4
2021,3,2,山梨県,Yamanashi,939,25903.0,6.0,0,916.0,17,0.75
2021,3,2,長野県,Nagano,2364,99792.0,12.0,0,2343.0,41,0.75
2021,3,2,岐阜県,Gifu,4741,136143.0,143.0,7,4487.0,111,0.82
2021,3,2,静岡県,Shizuoka,5169,225684.0,196.0,0,4880.0,93,0.77
2021,3,2,愛知県,Aichi,25892,396412.0,621.0,31,24749.0,522,0.88
2021,3,2,三重県,Mie,2541,63656.0,131.0,7,2434.0,54,0.78
2021,3,2,滋賀県,Shiga,2481,73689.0,125.0,5,2309.0,47,0.92
2021,3,2,京都府,Kyoto,9067,156506.0,279.0,2,8651.0,156,0.64
2021,3,2,大阪府,Osaka,47260,796637.0,1023.0,83,44700.0,1123,0.79
2021,3,2,兵庫県,Hyogo,18033,251865.0,240.0,44,17111.0,541,0.8
2021,3,2,奈良県,Nara,3368,82825.0,56.0,5,3265.0,47,0.59
2021,3,2,和歌山県,Wakayama,1164,24566.0,9.0,2,1113.0,18,0.67
2021,3,2,鳥取県,Tottori,210,41592.0,3.0,0,202.0,2,1.64
2021,3,2,島根県,Shimane,284,15625.0,5.0,0,279.0,0,1.0
2021,3,2,岡山県,Okayama,2488,66389.0,53.0,2,2389.0,32,0.92
2021,3,2,広島県,Hiroshima,5026,157847.0,30.0,3,4887.0,102,0.62
2021,3,2,山口県,Yamaguchi,1384,58758.0,49.0,0,1296.0,39,1.37
2021,3,2,徳島県,Tokushima,452,26727.0,23.0,2,413.0,16,0.51
2021,3,2,香川県,Kagawa,755,44840.0,22.0,0,715.0,18,0.5
2021,3,2,愛媛県,Ehime,1064,32544.0,36.0,2,1005.0,23,0.47
2021,3,2,高知県,Kochi,887,7092.0,4.0,0,866.0,17,1.34
2021,3,2,福岡県,Fukuoka,18078,446689.0,548.0,20,17237.0,293,0.68
2021,3,2,佐賀県,Saga,1067,28437.0,64.0,1,1014.0,8,1.13
2021,3,2,長崎県,Nagasaki,1612,67874.0,33.0,1,1543.0,36,0.29
2021,3,2,熊本県,Kumamoto,3445,56819.0,34.0,3,3340.0,72,0.54
2021,3,2,大分県,Oita,1294,80401.0,25.0,0,1248.0,21,0.41
2021,3,2,宮崎県,Miyazaki,1953,24724.0,20.0,1,1905.0,21,0.84
2021,3,2,鹿児島県,Kagoshima,1762,67958.0,32.0,2,1729.0,27,0.61
2021,3,2,沖縄県,Okinawa,8217,145750.0,273.0,1,7829.0,120,1.05
2021,3,3,北海道,Hokkaido,19211,386338.0,523.0,3,17990.0,687,0.92
2021,3,3,青森県,Aomori,817,17612.0,24.0,1,773.0,20,2.69
2021,3,3,岩手県,Iwate,554,27303.0,2.0,0,522.0,30,0.15
2021,3,3,宮城県,Miyagi,3658,69553.0,110.0,3,3523.0,25,1.3
2021,3,3,秋田県,Akita,269,7095.0,1.0,0,262.0,6,
2021,3,3,山形県,Yamagata,543,27684.0,13.0,0,515.0,15,1.17
2021,3,3,福島県,Fukushima,2007,115252.0,155.0,8,1779.0,73,2.11
2021,3,3,茨城県,Ibaraki,5860,24954.0,331.0,5,5414.0,115,0.87
2021,3,3,栃木県,Tochigi,4120,127864.0,121.0,1,3932.0,67,0.9
2021,3,3,群馬県,Gunma,4545,95718.0,190.0,6,4270.0,85,1.27
2021,3,3,埼玉県,Saitama,29607,560482.0,1210.0,39,27808.0,589,0.88
2021,3,3,千葉県,Chiba,26773,413995.0,1428.0,25,24881.0,464,0.99
2021,3,3,東京都,Tokyo,112345,1570758.0,2979.0,52,107947.0,1419,0.96
2021,3,3,神奈川県,Kanagawa,45174,619479.0,1012.0,27,43472.0,690,1.01
2021,3,3,新潟県,Niigata,1092,45525.0,71.0,1,1006.0,15,1.15
2021,3,3,富山県,Toyama,905,36844.0,8.0,1,869.0,28,0.0
2021,3,3,石川県,Ishikawa,1870,52380.0,122.0,6,1710.0,62,0.62
2021,3,3,福井県,Fukui,545,32386.0,3.0,0,517.0,25,0.21
2021,3,3,山梨県,Yamanashi,940,25903.0,6.0,0,917.0,17,0.67
2021,3,3,長野県,Nagano,2364,100259.0,12.0,0,2343.0,41,0.61
2021,3,3,岐阜県,Gifu,4750,137590.0,142.0,7,4496.0,112,0.77
2021,3,3,静岡県,Shizuoka,5190,195755.0,205.0,0,4892.0,93,0.79
2021,3,3,愛知県,Aichi,25925,397049.0,609.0,33,24790.0,526,0.69
2021,3,3,三重県,Mie,2545,63656.0,132.0,6,2436.0,55,
2021,3,3,滋賀県,Shiga,2498,74672.0,134.0,4,2317.0,47,0.98
2021,3,3,京都府,Kyoto,9070,157394.0,181.0,2,8744.0,156,0.53
2021,3,3,大阪府,Osaka,47358,804525.0,1018.0,82,44801.0,1126,0.91
2021,3,3,兵庫県,Hyogo,18073,253482.0,230.0,40,17173.0,549,1.03
2021,3,3,奈良県,Nara,3372,83227.0,58.0,5,3267.0,47,0.72
2021,3,3,和歌山県,Wakayama,1164,24620.0,9.0,2,1113.0,18,0.55
2021,3,3,鳥取県,Tottori,210,41830.0,3.0,0,202.0,2,1.64
2021,3,3,島根県,Shimane,284,15625.0,4.0,0,280.0,0,0.0
2021,3,3,岡山県,Okayama,2496,66389.0,53.0,2,2389.0,32,1.26
2021,3,3,広島県,Hiroshima,5031,164408.0,32.0,3,4892.0,102,0.79
2021,3,3,山口県,Yamaguchi,1385,60724.0,48.0,0,1298.0,39,1.3
2021,3,3,徳島県,Tokushima,453,26945.0,23.0,2,414.0,16,0.66
2021,3,3,香川県,Kagawa,755,45185.0,19.0,0,718.0,18,0.33
2021,3,3,愛媛県,Ehime,1065,32556.0,37.0,2,1005.0,23,0.46
2021,3,3,高知県,Kochi,887,7095.0,4.0,1,866.0,17,1.34
2021,3,3,福岡県,Fukuoka,18097,448956.0,501.0,17,17295.0,301,0.62
2021,3,3,佐賀県,Saga,1069,28541.0,58.0,1,1022.0,8,1.0
2021,3,3,長崎県,Nagasaki,1612,68222.0,29.0,1,1546.0,37,0.23
2021,3,3,熊本県,Kumamoto,3448,56855.0,32.0,3,3343.0,72,0.83
2021,3,3,大分県,Oita,1295,80945.0,24.0,0,1250.0,21,0.53
2021,3,3,宮崎県,Miyazaki,1953,24752.0,22.0,1,1905.0,21,0.49
2021,3,3,鹿児島県,Kagoshima,1762,68124.0,27.0,1,1735.0,27,0.33
2021,3,3,沖縄県,Okinawa,8235,147037.0,274.0,1,7846.0,120,1.17
2021,3,4,北海道,Hokkaido,19277,388924.0,534.0,5,18024.0,689,0.95
2021,3,4,青森県,Aomori,818,17670.0,23.0,1,775.0,20,1.64
2021,3,4,岩手県,Iwate,554,27577.0,2.0,0,522.0,30,0.19
2021,3,4,宮城県,Miyagi,3691,69863.0,137.0,4,3529.0,25,1.58
2021,3,4,秋田県,Akita,269,7096.0,1.0,0,262.0,6,
2021,3,4,山形県,Yamagata,543,27811.0,12.0,0,516.0,15,0.25
2021,3,4,福島県,Fukushima,2041,116346.0,180.0,8,1785.0,76,2.63
2021,3,4,茨城県,Ibaraki,5897,24991.0,341.0,5,5440.0,116,1.03
2021,3,4,栃木県,Tochigi,4131,128642.0,103.0,1,3961.0,67,0.89
2021,3,4,群馬県,Gunma,4566,96244.0,201.0,5,4279.0,86,1.47
2021,3,4,埼玉県,Saitama,29730,563396.0,1268.0,42,27865.0,597,0.98
2021,3,4,千葉県,Chiba,26880,420597.0,1369.0,21,25044.0,467,1.02
2021,3,4,東京都,Tokyo,112624,1578368.0,2939.0,51,108243.0,1442,0.97
2021,3,4,神奈川県,Kanagawa,45312,622975.0,1044.0,27,43573.0,695,1.05
2021,3,4,新潟県,Niigata,1095,45666.0,71.0,1,1009.0,15,1.2
2021,3,4,富山県,Toyama,905,36988.0,7.0,1,870.0,28,0.0
2021,3,4,石川県,Ishikawa,1873,52792.0,109.0,7,1722.0,62,0.6
2021,3,4,福井県,Fukui,545,32472.0,3.0,0,517.0,25,0.25
2021,3,4,山梨県,Yamanashi,941,25903.0,6.0,0,918.0,17,0.46
2021,3,4,長野県,Nagano,2364,100741.0,12.0,0,2343.0,41,0.79
2021,3,4,岐阜県,Gifu,4756,138371.0,130.0,8,4514.0,112,0.79
2021,3,4,静岡県,Shizuoka,5199,204892.0,183.0,0,4922.0,94,0.82
2021,3,4,愛知県,Aichi,25980,410090.0,575.0,32,24874.0,531,0.95
2021,3,4,三重県,Mie,2549,63656.0,117.0,6,2454.0,56,0.84
2021,3,4,滋賀県,Shiga,2524,75182.0,153.0,4,2324.0,47,1.11
2021,3,4,京都府,Kyoto,9076,158431.0,163.0,2,8769.0,157,0.57
2021,3,4,大阪府,Osaka,47439,812357.0,981.0,79,44917.0,1128,0.91
2021,3,4,兵庫県,Hyogo,18093,255205.0,214.0,39,17185.0,554,1.02
2021,3,4,奈良県,Nara,3377,83787.0,60.0,5,3270.0,47,0.8
2021,3,4,和歌山県,Wakayama,1166,24651.0,11.0,1,1113.0,18,1.0
2021,3,4,鳥取県,Tottori,210,42025.0,3.0,0,202.0,2,1.64
2021,3,4,島根県,Shimane,284,16183.0,3.0,0,281.0,0,0.0
2021,3,4,岡山県,Okayama,2496,66389.0,53.0,2,2389.0,32,1.38
2021,3,4,広島県,Hiroshima,5033,165220.0,34.0,3,4892.0,102,0.79
2021,3,4,山口県,Yamaguchi,1385,60724.0,44.0,0,1301.0,40,1.26
2021,3,4,徳島県,Tokushima,457,27063.0,26.0,2,415.0,16,1.4
2021,3,4,香川県,Kagawa,756,45439.0,17.0,0,721.0,18,0.41
2021,3,4,愛媛県,Ehime,1065,32650.0,32.0,2,1010.0,23,0.39
2021,3,4,高知県,Kochi,896,7116.0,13.0,1,866.0,17,inf
2021,3,4,福岡県,Fukuoka,18134,451896.0,485.0,16,17346.0,303,0.7
